gene	meanA	meanB	log2fc	nCellA	nCellB	expCellA	expCellB	expFractionCellA	expFractionCellB	chisq.test.p	fisher.test.p	wilcox	fisher	p.adjust
THRB	0.124653251525294	1.60697600173039	1.4823227502051	23	17	1	8	0.0434782608695652	0.470588235294118	0.00487984377315109	0.00213371266002845	0.00189966580564337	5.43794972645117e-05	0.0505661350188378
FREM1	0.214817127152183	2.79939579739666	2.58457867024448	23	17	2	9	0.0869565217391304	0.529411764705882	0.00614543485372772	0.00344414873277354	0.00137938512083067	6.2982386164053e-05	0.0534229118067324
PHF3	1.0438912826255	3.52797824332601	2.48408696070052	23	17	6	13	0.260869565217391	0.764705882352941	0.00459425012650366	0.00339258142372714	0.00155076882026228	6.92107825149545e-05	0.0534229118067324
CXCR4	4.90527752802119	0.843631786819578	-4.06164574120162	23	17	15	3	0.652173913043478	0.176470588235294	0.007628153723453	0.00401177253235095	0.0013465364887096	7.09214374624636e-05	0.0534229118067324
CD47	3.10482943745457	1.18078200583315	-1.92404743162142	23	17	20	6	0.869565217391304	0.352941176470588	0.00227973301333333	0.00188759100415326	0.00290088420642985	7.18146414931206e-05	0.0534229118067324
BCAT2	0.233149892267991	2.1184089352153	1.88525904294731	23	17	2	9	0.0869565217391304	0.529411764705882	0.00614543485372772	0.00344414873277354	0.00175170634467728	7.85408484851274e-05	0.0536612627568616
LINC00657	2.67511141615504	0.849619523171413	-1.82549189298363	23	17	20	7	0.869565217391304	0.411764705882353	0.00663817410854172	0.00513973958737146	0.00124079937910068	8.26684710764994e-05	0.0536612627568616
FCER1A	1.05102178151732	6.28482869445727	5.23380691293994	23	17	6	12	0.260869565217391	0.705882352941177	0.0133152129083652	0.00952119741886149	0.000672327913283414	8.29553060497255e-05	0.0536612627568616
CECR1	2.18960889027362	0.159014131126485	-2.03059475914713	23	17	17	5	0.739130434782609	0.294117647058824	0.0133152129083652	0.00952119741886149	0.000787069300128907	9.59318880894222e-05	0.0537545454417008
GOLGA8B	2.54243595388847	5.89481662298355	3.35238066909508	23	17	14	16	0.608695652173913	0.941176470588235	0.0422247580959433	0.0256769110758924	0.000320193455763111	0.000104485976653466	0.0537545454417008
C10orf95	0	0.843362309568883	0.843362309568883	23	17	0	6	0	0.352941176470588	0.008230601121904	0.00322427690848744	0.0025576253923024	0.000104777646041761	0.0537545454417008
COPS7A	0	2.24690756738652	2.24690756738652	23	17	0	6	0	0.352941176470588	0.008230601121904	0.00322427690848744	0.0025576253923024	0.000104777646041761	0.0537545454417008
DUXAP10	0	2.07529292499767	2.07529292499767	23	17	0	6	0	0.352941176470588	0.008230601121904	0.00322427690848744	0.0025576253923024	0.000104777646041761	0.0537545454417008
GP1BA	0	0.681322848801028	0.681322848801028	23	17	0	6	0	0.352941176470588	0.008230601121904	0.00322427690848744	0.0025576253923024	0.000104777646041761	0.0537545454417008
IFITM1	4.69837287921402	8.64557511803008	3.94720223881606	23	17	21	17	0.91304347826087	1	0.607500384059699	0.498717948717949	1.74170943838727e-05	0.000109913425309548	0.0545097313918484
ADORA2A-AS1	0.730269595289817	0.0325770050805198	-0.697692590209297	23	17	13	2	0.565217391304348	0.117647058823529	0.0104640713675227	0.00723777169828338	0.00204563925608846	0.000179454351432199	0.0834350575190079
PTPRE	2.66654408691395	0.226490548972928	-2.44005353794102	23	17	13	2	0.565217391304348	0.117647058823529	0.0104640713675227	0.00723777169828338	0.00204563925608846	0.000179454351432199	0.0834350575190079
CD2AP	1.81681794479047	0.191776228122475	-1.625041716668	23	17	16	4	0.695652173913043	0.235294117647059	0.0105042583943439	0.00953010852899618	0.00184214995813991	0.000209795000026317	0.0845335812026195
KCTD10	1.62981542273566	0.00840863631814563	-1.62140678641752	23	17	11	1	0.478260869565217	0.0588235294117647	0.0119823293059528	0.00528894915640423	0.00332350778230806	0.000210035611399449	0.0845335812026195
DDX6	1.23054270429634	3.29187184923406	2.06132914493772	23	17	8	14	0.347826086956522	0.823529411764706	0.007628153723453	0.00401177253235095	0.00470675267002286	0.00022427178655836	0.0845335812026195
CFH	0.978846724180667	4.9878187553812	4.00897203120054	23	17	5	11	0.217391304347826	0.647058823529412	0.0157062613570507	0.00947212978358698	0.00200505326097827	0.000225464745534297	0.0845335812026195
TESPA1	2.45066857634819	5.81038822704788	3.35971965069969	23	17	10	15	0.434782608695652	0.882352941176471	0.0104640713675227	0.00723777169828338	0.0026336787945813	0.000226223894161904	0.0845335812026195
SOX7	0.495373329078133	0.0169618596438219	-0.478411469434312	23	17	11	1	0.478260869565217	0.0588235294117647	0.0119823293059528	0.00528894915640423	0.00370354576131876	0.000231932083004845	0.0845335812026195
LOC148413	0.428404040127457	2.3136004877261	1.88519644759864	23	17	4	10	0.173913043478261	0.588235294117647	0.0172863102977221	0.00930830719484779	0.00215971961453999	0.00023751334613293	0.0845335812026195
STON2	1.46044995644045	4.14515626556837	2.68470630912791	23	17	12	15	0.521739130434783	0.882352941176471	0.0388540383000595	0.0204209830109953	0.00101978854215678	0.000245306007196231	0.0845335812026195
WDR77	1.2427555322466	4.37393983271006	3.13118430046347	23	17	5	11	0.217391304347826	0.647058823529412	0.0157062613570507	0.00947212978358698	0.00222382786407648	0.00024788415432331	0.0845335812026195
CCDC152	1.83226205135157	0	-1.83226205135157	23	17	9	0	0.391304347826087	0	0.0108722452472344	0.00512227814859394	0.00446101464140482	0.000267043844369076	0.0845335812026195
DKFZP586I1420	2.48010158915071	0	-2.48010158915071	23	17	9	0	0.391304347826087	0	0.0108722452472344	0.00512227814859394	0.00446101464140482	0.000267043844369076	0.0845335812026195
MEF2D	1.13093204599452	0	-1.13093204599452	23	17	9	0	0.391304347826087	0	0.0108722452472344	0.00512227814859394	0.00446101464140482	0.000267043844369076	0.0845335812026195
PGAP1	0.534283301651171	0	-0.534283301651171	23	17	9	0	0.391304347826087	0	0.0108722452472344	0.00512227814859394	0.00446101464140482	0.000267043844369076	0.0845335812026195
PTPN3	0.249550085179081	0	-0.249550085179081	23	17	9	0	0.391304347826087	0	0.0108722452472344	0.00512227814859394	0.00446101464140482	0.000267043844369076	0.0845335812026195
ZC3HC1	2.10114572724318	0	-2.10114572724318	23	17	9	0	0.391304347826087	0	0.0108722452472344	0.00512227814859394	0.00446101464140482	0.000267043844369076	0.0845335812026195
WIPF2	1.75446273079494	0.121643436773155	-1.63281929402178	23	17	11	1	0.478260869565217	0.0588235294117647	0.0119823293059528	0.00528894915640423	0.00458443461870652	0.000281923463337644	0.0873845268236973
PREX2	0.666197762408556	3.09401061641092	2.42781285400236	23	17	5	11	0.217391304347826	0.647058823529412	0.0157062613570507	0.00947212978358698	0.00272831162930753	0.000298833949930473	0.0907357450421547
AMICA1	3.54874877907642	0.44515704230022	-3.10359173677621	23	17	11	1	0.478260869565217	0.0588235294117647	0.0119823293059528	0.00528894915640423	0.0050925344354585	0.000310338448847691	0.0923443088391188
FUT6	1.59498901302443	0.569592825871053	-1.02539618715338	23	17	21	10	0.91304347826087	0.588235294117647	0.0404707267128274	0.0231165882481672	0.00128527141289646	0.000339419200839363	0.0990172327468244
DUXAP8	0.350192367913965	2.06858750958907	1.71839514167511	23	17	4	10	0.173913043478261	0.588235294117647	0.0172863102977221	0.00930830719484779	0.00404502559012871	0.000421221082892688	0.12051783213995
CFHR1	0.252238131392483	2.20287172917951	1.95063359778703	23	17	3	9	0.130434782608696	0.529411764705882	0.0176408321961382	0.0129950775082793	0.00297931867020805	0.000432046663881799	0.121282835193083
ADAM10	0.784498323604137	3.35457730938505	2.57007898578091	23	17	4	10	0.173913043478261	0.588235294117647	0.0172863102977221	0.00930830719484779	0.0044759800473513	0.000461879772691217	0.127256430705554
RGS18	0.254861617718196	1.83317967655984	1.57831805884164	23	17	1	7	0.0434782608695652	0.411764705882353	0.0131821336385109	0.0061324482377114	0.00775066760876941	0.000520656377324682	0.14084228330612
RAVER2	0.447530768178753	2.63252972227175	2.184998954093	23	17	2	8	0.0869565217391304	0.470588235294118	0.0163670953701847	0.00928800355795263	0.00530016461415983	0.000537522376650585	0.142808177139418
BCKDHB	2.30189017364358	0.955688350352167	-1.34620182329141	23	17	19	7	0.826086956521739	0.411764705882353	0.0172863102977221	0.00930830719484779	0.00563446483856383	0.000569352535566206	0.148611000423755
PYCR1	0.361199399305362	2.55147430967138	2.19027491036602	23	17	2	8	0.0869565217391304	0.470588235294118	0.0163670953701847	0.00928800355795263	0.00591919772962249	0.000594229356975381	0.15055331563641
PTRF	0.500530600730503	2.60992318691058	2.10939258618008	23	17	3	9	0.130434782608696	0.529411764705882	0.0176408321961382	0.0129950775082793	0.00458443461870652	0.000639137764830615	0.15055331563641
ANKRD13B	0	0.789587125051609	0.789587125051609	23	17	0	5	0	0.294117647058824	0.0216232346795092	0.00940414098308836	0.00664979902360354	0.000667866570238142	0.15055331563641
C6orf99	0	0.379576541161773	0.379576541161773	23	17	0	5	0	0.294117647058824	0.0216232346795092	0.00940414098308836	0.00664979902360354	0.000667866570238142	0.15055331563641
CACNA1D	0	0.684519418206048	0.684519418206048	23	17	0	5	0	0.294117647058824	0.0216232346795092	0.00940414098308836	0.00664979902360354	0.000667866570238142	0.15055331563641
IQSEC3	0	1.01914580804348	1.01914580804348	23	17	0	5	0	0.294117647058824	0.0216232346795092	0.00940414098308836	0.00664979902360354	0.000667866570238142	0.15055331563641
KLHL20	0	1.17797481704321	1.17797481704321	23	17	0	5	0	0.294117647058824	0.0216232346795092	0.00940414098308836	0.00664979902360354	0.000667866570238142	0.15055331563641
PRKG2	0	1.90424616086913	1.90424616086913	23	17	0	5	0	0.294117647058824	0.0216232346795092	0.00940414098308836	0.00664979902360354	0.000667866570238142	0.15055331563641
SERAC1	0	1.8296090581933	1.8296090581933	23	17	0	5	0	0.294117647058824	0.0216232346795092	0.00940414098308836	0.00664979902360354	0.000667866570238142	0.15055331563641
CCDC115	1.55033760958331	4.5603644520769	3.01002684249359	23	17	5	11	0.217391304347826	0.647058823529412	0.0157062613570507	0.00947212978358698	0.00719136882338313	0.000721656379056087	0.16025080011338
CALCOCO2	3.91765222045586	1.34279276036081	-2.57485946009505	23	17	17	5	0.739130434782609	0.294117647058824	0.0133152129083652	0.00952119741886149	0.00761624046203179	0.000763714415915852	0.166422907095342
CTSW	2.44086231207295	5.73852827480274	3.29766596272979	23	17	10	14	0.434782608695652	0.823529411764706	0.0311996460599935	0.0218498364883237	0.00342684645027443	0.000786174154760945	0.166422907095342
TTN-AS1	0.328123804702073	1.76257162989992	1.43444782519785	23	17	2	8	0.0869565217391304	0.470588235294118	0.0163670953701847	0.00928800355795263	0.00818615518474984	0.000797156424003889	0.166422907095342
PDK3	0.959190328274177	0.0174264101843159	-0.941763918089861	23	17	12	2	0.521739130434783	0.117647058823529	0.0206950162329854	0.0172319148959861	0.0044759800473513	0.000807549735141045	0.166422907095342
ALG13	2.21681887750581	0.1846056110951	-2.03221326641071	23	17	10	1	0.434782608695652	0.0588235294117647	0.0229472487880951	0.0118571212586493	0.00668510454692305	0.000827752058412106	0.166422907095342
LINC01515	2.37763428512019	0.186051705768293	-2.19158257935189	23	17	10	1	0.434782608695652	0.0588235294117647	0.0229472487880951	0.0118571212586493	0.00668510454692305	0.000827752058412106	0.166422907095342
POLD3	2.27970083483013	0.0261309194517557	-2.25356991537838	23	17	10	1	0.434782608695652	0.0588235294117647	0.0229472487880951	0.0118571212586493	0.00668510454692305	0.000827752058412106	0.166422907095342
INPP4B	0.56609405066765	1.98831252601841	1.42221847535076	23	17	4	10	0.173913043478261	0.588235294117647	0.0172863102977221	0.00930830719484779	0.00885300748990399	0.000857344680437115	0.170074322073912
FTH1P3	3.37582713346609	1.26421367524992	-2.11161345821617	23	17	19	8	0.826086956521739	0.470588235294118	0.0421956758230107	0.0383102095421339	0.00264170577709153	0.00103211884454396	0.18500049975006
HHEX	2.28569774618021	0	-2.28569774618021	23	17	8	0	0.347826086956522	0	0.0204011532866174	0.0125080546133178	0.00821353347460864	0.00104619024043438	0.18500049975006
IGF1R	1.24518363758886	0	-1.24518363758886	23	17	8	0	0.347826086956522	0	0.0204011532866174	0.0125080546133178	0.00821353347460864	0.00104619024043438	0.18500049975006
LINC00965	0.731418791560297	0	-0.731418791560297	23	17	8	0	0.347826086956522	0	0.0204011532866174	0.0125080546133178	0.00821353347460864	0.00104619024043438	0.18500049975006
LMLN	0.911518465979662	0	-0.911518465979662	23	17	8	0	0.347826086956522	0	0.0204011532866174	0.0125080546133178	0.00821353347460864	0.00104619024043438	0.18500049975006
NHLRC1	0.868179089789939	0	-0.86817908978994	23	17	8	0	0.347826086956522	0	0.0204011532866174	0.0125080546133178	0.00821353347460864	0.00104619024043438	0.18500049975006
QSOX1	1.38524683175721	0	-1.38524683175721	23	17	8	0	0.347826086956522	0	0.0204011532866174	0.0125080546133178	0.00821353347460864	0.00104619024043438	0.18500049975006
TM9SF1	1.62497796691429	0	-1.62497796691429	23	17	8	0	0.347826086956522	0	0.0204011532866174	0.0125080546133178	0.00821353347460864	0.00104619024043438	0.18500049975006
WIPI2	1.53832210297721	0	-1.53832210297721	23	17	8	0	0.347826086956522	0	0.0204011532866174	0.0125080546133178	0.00821353347460864	0.00104619024043438	0.18500049975006
ARL11	1.59377235239489	0.100706922520841	-1.49306542987405	23	17	12	2	0.521739130434783	0.117647058823529	0.0206950162329854	0.0172319148959861	0.00602984682779093	0.00105693254999026	0.18500049975006
ABHD17B	1.70620664157891	0.0848788545971959	-1.62132778698171	23	17	10	1	0.434782608695652	0.0588235294117647	0.0229472487880951	0.0118571212586493	0.00911198936365436	0.0010947882216801	0.189398362350657
GSR	1.88994415483178	0.676267539062316	-1.21367661576946	23	17	13	2	0.565217391304348	0.117647058823529	0.0104640713675227	0.00723777169828338	0.0154026903923105	0.00112614418078449	0.192583599100134
COX5A	3.49005109326314	1.07693617722353	-2.41311491603961	23	17	15	4	0.652173913043478	0.235294117647059	0.0220348532391253	0.0122814137830823	0.00924119485522521	0.00114445484328987	0.193490899528031
DBNDD1	0.819365025457591	0.0555229707827183	-0.763842054674873	23	17	10	1	0.434782608695652	0.0588235294117647	0.0229472487880951	0.0118571212586493	0.0100805875818849	0.00119908880732832	0.200449924443041
DSC3	1.245701084629	0.549015329441079	-0.696685755187918	23	17	21	9	0.91304347826087	0.529411764705882	0.0163670953701847	0.00928800355795263	0.0130776336139738	0.00121658036848666	0.201114252470494
EMP3	3.37717324230236	0.8267711192626	-2.55040212303976	23	17	13	3	0.565217391304348	0.176470588235294	0.0311996460599935	0.0218498364883237	0.005966082929537	0.00129643920879038	0.211960687344871
LLPH	3.05972572822753	6.44383038226711	3.38410465403958	23	17	19	17	0.826086956521739	1	0.20076114663012	0.122934675566255	0.00112467632389906	0.00136690542608839	0.219979207905274
LINC00342	1.12057272138621	2.08645195167769	0.965879230291477	23	17	8	14	0.347826086956522	0.823529411764706	0.007628153723453	0.00401177253235095	0.034938134870692	0.0013837954246766	0.219979207905274
LINC00539	0.724912782317448	2.77340024380389	2.04848746148644	23	17	2	8	0.0869565217391304	0.470588235294118	0.0163670953701847	0.00928800355795263	0.0151642208739101	0.00138984040483235	0.219979207905274
RHBG	2.07826215810151	0.814023162336908	-1.26423899576461	23	17	22	12	0.956521739130435	0.705882352941177	0.0806874250015269	0.0666028376554693	0.00224595853002069	0.00146709616855514	0.229762703113299
LOC284412	0.554860130202418	1.63849375275567	1.08363362255325	23	17	7	12	0.304347826086957	0.705882352941177	0.0282575285263613	0.023836895850244	0.00650221389355716	0.00151460828919714	0.230528084274453
SPNS3	2.34959613545022	0.416142854178866	-1.93345328127136	23	17	10	1	0.434782608695652	0.0588235294117647	0.0229472487880951	0.0118571212586493	0.0135589812223467	0.00156518632062251	0.230528084274453
KLHL5	1.47402515538517	0.753075925268139	-0.720949230117027	23	17	16	4	0.695652173913043	0.235294117647059	0.0105042583943439	0.00953010852899618	0.017151301295938	0.00158860391728975	0.230528084274453
RFWD3	2.39039937606236	0.559412877805389	-1.83098649825697	23	17	12	2	0.521739130434783	0.117647058823529	0.0206950162329854	0.0172319148959861	0.00972209177445393	0.00162409638398784	0.230528084274453
TIMM17B	3.03832901222217	1.07487132995215	-1.96345768227002	23	17	14	3	0.608695652173913	0.176470588235294	0.0159470705399798	0.00966022238547266	0.0177411709260776	0.00165755518517994	0.230528084274453
MAGI2-AS3	1.19495491404104	0.329476550767087	-0.865478363273957	23	17	10	1	0.434782608695652	0.0588235294117647	0.0229472487880951	0.0118571212586493	0.0149342860893409	0.00170683761830968	0.230528084274453
MZB1	4.47210563486746	0.818014165656092	-3.65409146921137	23	17	14	4	0.608695652173913	0.235294117647059	0.0428484349534028	0.0266750844281434	0.00669777301766284	0.00172053203723379	0.230528084274453
GPR126	1.01843172959417	2.29185182293092	1.27342009333674	23	17	5	11	0.217391304347826	0.647058823529412	0.0157062613570507	0.00947212978358698	0.0188741708218916	0.00172152388871204	0.230528084274453
SOD2	3.53013422451596	7.42568737015835	3.8955531456424	23	17	20	16	0.869565217391304	0.941176470588235	0.831146784266526	0.623503665608929	0.000286896150796474	0.00172240583287797	0.230528084274453
NSRP1	3.4169461397191	1.09894485832386	-2.31800128139523	23	17	16	5	0.695652173913043	0.294117647058824	0.0282575285263613	0.023836895850244	0.00773245598823338	0.00176923830500642	0.230528084274453
TIGD1	1.31345496705424	3.78643414875261	2.47297918169837	23	17	9	13	0.391304347826087	0.764705882352941	0.0428484349534028	0.0266750844281434	0.00699000599483549	0.00178763821877426	0.230528084274453
AFF3	1.25896973914512	0.0387981364516595	-1.22017160269346	23	17	11	2	0.478260869565217	0.117647058823529	0.0388540383000595	0.0204209830109953	0.00940448449267556	0.00183555669512527	0.230528084274453
C16orf87	2.10771474274478	0.420082344733228	-1.68763239801155	23	17	10	1	0.434782608695652	0.0588235294117647	0.0229472487880951	0.0118571212586493	0.0164310395211087	0.00185929315750627	0.230528084274453
ELK3	1.54812722941296	0.423804663191714	-1.12432256622125	23	17	10	1	0.434782608695652	0.0588235294117647	0.0229472487880951	0.0118571212586493	0.0164310395211087	0.00185929315750627	0.230528084274453
RGS2	5.27536952086693	1.25010774069529	-4.02526178017164	23	17	14	4	0.608695652173913	0.235294117647059	0.0428484349534028	0.0266750844281434	0.0073282501523035	0.00186490390556775	0.230528084274453
HLA-A	4.88035441036386	3.09776676438102	-1.78258764598283	23	17	23	14	1	0.823529411764706	0.13686541798814	0.0688259109311741	0.00285661901797378	0.00187453139084416	0.230528084274453
PDE4B	3.22837196774333	0.708057701826263	-2.52031426591707	23	17	12	2	0.521739130434783	0.117647058823529	0.0206950162329854	0.0172319148959861	0.01169146121452	0.0019159217359048	0.230528084274453
PDE6D	1.75971677530323	3.83238312368212	2.07266634837889	23	17	6	12	0.260869565217391	0.705882352941177	0.0133152129083652	0.00952119741886149	0.0219028150599565	0.00197600437781759	0.230528084274453
ANKAR	0.907041984819581	0	-0.907041984819581	23	17	7	0	0.304347826086957	0	0.0372155814055366	0.0141928365612576	0.0147986168541805	0.00198865552547018	0.230528084274453
ASAP1	1.04452755518663	0	-1.04452755518663	23	17	7	0	0.304347826086957	0	0.0372155814055366	0.0141928365612576	0.0147986168541805	0.00198865552547018	0.230528084274453
CDON	0.48662284304335	0	-0.48662284304335	23	17	7	0	0.304347826086957	0	0.0372155814055366	0.0141928365612576	0.0147986168541805	0.00198865552547018	0.230528084274453
CETN3	1.1733904624148	0	-1.1733904624148	23	17	7	0	0.304347826086957	0	0.0372155814055366	0.0141928365612576	0.0147986168541805	0.00198865552547018	0.230528084274453
CNTROB	1.21300654339739	0	-1.21300654339739	23	17	7	0	0.304347826086957	0	0.0372155814055366	0.0141928365612576	0.0147986168541805	0.00198865552547018	0.230528084274453
CYBRD1	1.34924319904423	0	-1.34924319904423	23	17	7	0	0.304347826086957	0	0.0372155814055366	0.0141928365612576	0.0147986168541805	0.00198865552547018	0.230528084274453
FAM111B	0.674155528417062	0	-0.674155528417062	23	17	7	0	0.304347826086957	0	0.0372155814055366	0.0141928365612576	0.0147986168541805	0.00198865552547018	0.230528084274453
HLCS	0.713222276833036	0	-0.713222276833037	23	17	7	0	0.304347826086957	0	0.0372155814055366	0.0141928365612576	0.0147986168541805	0.00198865552547018	0.230528084274453
KIAA1522	1.31396139878197	0	-1.31396139878197	23	17	7	0	0.304347826086957	0	0.0372155814055366	0.0141928365612576	0.0147986168541805	0.00198865552547018	0.230528084274453
KIF3B	0.803333867448783	0	-0.803333867448783	23	17	7	0	0.304347826086957	0	0.0372155814055366	0.0141928365612576	0.0147986168541805	0.00198865552547018	0.230528084274453
LRP5	0.884630859362983	0	-0.884630859362983	23	17	7	0	0.304347826086957	0	0.0372155814055366	0.0141928365612576	0.0147986168541805	0.00198865552547018	0.230528084274453
RNF19A	1.52088294343129	0	-1.52088294343129	23	17	7	0	0.304347826086957	0	0.0372155814055366	0.0141928365612576	0.0147986168541805	0.00198865552547018	0.230528084274453
RNF44	1.48668725445627	0	-1.48668725445627	23	17	7	0	0.304347826086957	0	0.0372155814055366	0.0141928365612576	0.0147986168541805	0.00198865552547018	0.230528084274453
TPTE2P5	0.382047186537974	0	-0.382047186537974	23	17	7	0	0.304347826086957	0	0.0372155814055366	0.0141928365612576	0.0147986168541805	0.00198865552547018	0.230528084274453
C3orf62	1.73804241918644	0.500783159169556	-1.23725926001688	23	17	18	7	0.782608695652174	0.411764705882353	0.0389608303576899	0.0235062648855753	0.0089480213589946	0.00199119756053392	0.230528084274453
APIP	3.043536015378	0.453178594691449	-2.59035742068655	23	17	11	2	0.478260869565217	0.117647058823529	0.0388540383000595	0.0204209830109953	0.0103438952978816	0.00199879841856462	0.230528084274453
FBXL19-AS1	0.838864132320126	0.188002368711482	-0.650861763608643	23	17	16	5	0.695652173913043	0.294117647058824	0.0282575285263613	0.023836895850244	0.00917051320833785	0.00206099023850093	0.234219168462002
LAPTM4B	1.12256586009842	3.07214185799888	1.94957599790045	23	17	4	10	0.173913043478261	0.588235294117647	0.0172863102977221	0.00930830719484779	0.0235512124747811	0.00206625999070269	0.234219168462002
TMEM53	0.576344562278399	0.0798195715465848	-0.496524990731814	23	17	12	2	0.521739130434783	0.117647058823529	0.0206950162329854	0.0172319148959861	0.0128029538041797	0.00207802999307597	0.234219168462002
ANGPT2	1.68376850077432	0.0806880235780962	-1.60308047719622	23	17	11	2	0.478260869565217	0.117647058823529	0.0388540383000595	0.0204209830109953	0.0113659151525919	0.0021744186809018	0.241497279355335
HSPA1B	0.482316609220352	1.98619361865209	1.50387700943174	23	17	5	10	0.217391304347826	0.588235294117647	0.0389608303576899	0.0235062648855753	0.0098773898938857	0.00217506623427981	0.241497279355335
MFSD11	3.01010863626881	1.33470114449193	-1.67540749177688	23	17	23	16	1	0.941176470588235	0.877886267654739	0.425	0.000593626663821617	0.00234250636393335	0.258161553204447
SMIM1	2.92102314992973	4.67394298094046	1.75291983101073	23	17	16	16	0.695652173913043	0.941176470588235	0.128694315107988	0.107415107415107	0.00240358617434021	0.00239123746839052	0.261594345990545
CD53	6.24272143792118	3.29856777780944	-2.94415366011174	23	17	20	10	0.869565217391304	0.588235294117647	0.0965185450802578	0.0663092242039611	0.0039582587222814	0.0024266255441098	0.263527991571282
IFT57	0.825417274501604	3.35398951185957	2.52857223735796	23	17	4	9	0.173913043478261	0.529411764705882	0.0421956758230107	0.0383102095421339	0.00702600481285325	0.00248177369139469	0.264882869319328
LINC01278	0.0217351049878022	1.06383620165774	1.04210109666994	23	17	1	6	0.0434782608695652	0.352941176470588	0.0335465901331567	0.0294607360396834	0.00925444241934088	0.00251031621011058	0.264882869319328
PTPLA	0.0487232642807773	1.7149177062254	1.66619444194462	23	17	1	6	0.0434782608695652	0.352941176470588	0.0335465901331567	0.0294607360396834	0.00925444241934088	0.00251031621011058	0.264882869319328
TMEM163	0.170864680225843	2.4302861857551	2.25942150552925	23	17	1	6	0.0434782608695652	0.352941176470588	0.0335465901331567	0.0294607360396834	0.00925444241934088	0.00251031621011058	0.264882869319328
AGL	0.371495664673047	2.1611575462438	1.78966188157075	23	17	2	7	0.0869565217391304	0.411764705882353	0.0404707267128274	0.0231165882481672	0.0121816480737071	0.0025836712746806	0.270703248061253
PCAT18	1.36919586685788	0.311003892104757	-1.05819197475313	23	17	18	8	0.782608695652174	0.470588235294118	0.0872695234146318	0.0524803168017851	0.00588093894279457	0.00280342828908569	0.289291589250114
TCTN2	1.44475711000741	0.791103171898851	-0.653653938108561	23	17	18	6	0.782608695652174	0.352941176470588	0.0157062613570507	0.00947212978358698	0.0327719658578439	0.00281786626573343	0.289291589250114
