gene	meanA	meanB	log2fc	nCellA	nCellB	expCellA	expCellB	expFractionCellA	expFractionCellB	chisq.test.p	fisher.test.p	wilcox	fisher	p.adjust
DYNLL1	2.98195376018385	4.84917721958075	1.8672234593969	377	477	183	362	0.485411140583554	0.758909853249476	2.66777767394591e-16	1.66298936272665e-16	4.57470967473655e-12	4.82656593598055e-26	2.89156548620885e-23
HSPB11	2.43714847794578	4.10957379452211	1.67242531657632	377	477	158	329	0.419098143236074	0.689727463312369	3.73926509670128e-15	2.42536103701284e-15	6.69274627490276e-13	1.01752949261658e-25	5.91122966756133e-23
CD47	3.26428146636251	4.79585312601347	1.53157165965096	377	477	248	421	0.657824933687003	0.882599580712788	4.71814497352112e-15	2.55662795078748e-15	8.21133166315865e-13	1.31057472697463e-25	7.38971414436198e-23
HSPE1	4.32276421384081	6.19264422089234	1.86988000705153	377	477	242	416	0.641909814323607	0.872117400419287	3.77959899729397e-15	2.46149910746183e-15	9.16616453571334e-13	1.40690971391726e-25	7.70624746443079e-23
RNF2	1.47066132592359	2.66991614151895	1.19925481559537	377	477	139	301	0.368700265251989	0.631027253668763	4.42322341114095e-14	2.4782841919668e-14	1.1279443620618e-13	1.73709212933789e-25	9.25049811431574e-23
MGST2	1.68362476780182	3.31949972507808	1.63587495727626	377	477	115	270	0.305039787798409	0.566037735849057	4.61376088829922e-14	1.98489080085759e-14	2.37368197924299e-13	2.90321617345918e-25	1.50425830436178e-22
PIP4K2A	3.60988207371124	5.35755972742224	1.747677653711	377	477	221	399	0.586206896551724	0.836477987421384	7.29997010433608e-16	4.2391539692941e-16	1.41595091561255e-11	3.68415184534248e-25	1.85865460597528e-22
ATP5G1	5.14553298534774	6.9847803113221	1.83924732597436	377	477	277	443	0.73474801061008	0.928721174004193	2.10230094866978e-14	7.93670381538943e-15	8.04576245990986e-13	3.9154289432644e-25	1.92468431464928e-22
PCNA	1.61145813883271	3.42540222785129	1.81394408901858	377	477	111	260	0.294429708222812	0.545073375262054	3.64569324862357e-13	2.11207987140307e-13	6.45420440488285e-14	8.25505973847328e-25	3.95644375615678e-22
DAD1	4.62376646832145	6.62542637451853	2.00165990619708	377	477	266	437	0.705570291777188	0.916142557651992	2.39483416026545e-15	1.56477840488178e-15	9.06192839766824e-12	8.58139378798598e-25	4.01253415388973e-22
STAP1	0.494841779757178	1.66933482804839	1.17449304829121	377	477	32	136	0.0848806366047745	0.285115303983228	5.09594739181891e-13	5.92656712623525e-14	5.40320680016618e-13	1.91184891457635e-24	8.72667989079601e-22
NME1	4.40439552915571	6.24307378121095	1.83867825205523	377	477	238	407	0.631299734748011	0.853249475890985	1.25150737003974e-13	8.27716783208153e-14	4.68610959114499e-13	2.3083226567211e-24	1.02913613144187e-21
FAM47E	0.282185981843449	1.21920840777597	0.937022425932519	377	477	18	106	0.0477453580901857	0.222222222222222	1.3526876495438e-12	5.02277464898656e-14	1.08637618520235e-12	3.22870455245769e-24	1.4067612494356e-21
TPM4	2.55120582106133	4.29124831848587	1.74004249742454	377	477	182	348	0.482758620689655	0.729559748427673	2.67827953771182e-13	1.85829158300552e-13	4.36068871601655e-13	4.76278556098438e-24	2.02905248865848e-21
HLA-G	1.08560238192877	0.458489924933243	-0.627112456995527	377	477	213	163	0.564986737400531	0.341719077568134	1.06773164494369e-10	8.94125926652739e-11	1.35916096227019e-15	7.09343848051915e-24	2.95626758934854e-21
SMIM24	3.44174406812514	5.2704042522576	1.82866018413246	377	477	207	378	0.549071618037135	0.792452830188679	5.11534154493187e-14	3.97533918852315e-14	3.87765569138523e-12	8.96102604401216e-24	3.65514532531398e-21
COX5B	6.06295257911129	7.77515699561114	1.71220441649985	377	477	303	460	0.803713527851459	0.964360587002096	9.7997043518302e-14	2.71826850196709e-14	1.42804583747798e-11	2.22071964622095e-23	8.86946173702121e-21
PSMA2	4.41847852692726	6.00618759003901	1.58770906311175	377	477	258	428	0.684350132625995	0.89727463312369	1.51869203640142e-14	7.80054589058031e-15	7.90594313025454e-11	3.49952720432854e-23	1.36917216396291e-20
NDUFA8	1.9529261163125	3.52382603808069	1.57089992176819	377	477	127	283	0.336870026525199	0.593291404612159	1.59650270320485e-13	7.62998948967476e-14	1.07854273699951e-11	4.64599306451633e-23	1.78136666079685e-20
COX6A1	6.38851028920626	8.22357057354393	1.83506028433768	377	477	315	466	0.835543766578249	0.976939203354298	5.38300570619429e-13	8.71613340834607e-14	1.12179421402262e-11	5.50333624671431e-23	2.0687148859953e-20
DPM3	1.81504338985576	3.13569398557841	1.32065059572265	377	477	113	266	0.29973474801061	0.557651991614256	8.41061995576664e-14	4.8591950768278e-14	3.07563342432564e-11	8.34837083440474e-23	3.07781956281487e-20
ARF6	2.82389336085024	4.01138170901323	1.18748834816299	377	477	243	412	0.644562334217507	0.863731656184486	9.95474167200891e-14	5.90542688491424e-14	2.91754748308114e-11	9.59985877470262e-23	3.4724319352797e-20
ZNF665	2.09256337146945	1.32485562212232	-0.767707749347136	377	477	342	376	0.907161803713528	0.788259958071279	3.8152097188689e-06	2.01602054684643e-06	1.00715352171893e-18	1.12798756455884e-22	4.0045647407699e-20
C10orf128	0.154167272620579	1.08253958932874	0.928372316708162	377	477	13	90	0.0344827586206897	0.188679245283019	1.33493607003385e-11	4.90208697685578e-13	4.62529250505872e-12	1.25710131153599e-22	4.38179804426483e-20
PRSS21	0.471246423889881	1.7810246371974	1.30977821330752	377	477	34	133	0.0901856763925729	0.278825995807128	9.43713031776179e-12	1.58211707475198e-12	1.95102131226095e-12	1.70187407334736e-22	5.82618354645399e-20
FHL1	1.7113347302762	3.48204843680427	1.77071370652806	377	477	115	258	0.305039787798409	0.540880503144654	8.45873222607589e-12	4.85002591820105e-12	6.87567617208249e-13	1.83601899625061e-22	6.17514389072287e-20
RTN4	2.51929425051575	4.11820356158588	1.59890931107013	377	477	164	327	0.435013262599469	0.685534591194969	3.23921055872336e-13	1.96434534356427e-13	2.15311596243766e-11	2.31859039873409e-22	7.66374078174675e-20
YWHAE	6.6635915200823	7.97189781285332	1.30830629277102	377	477	347	475	0.920424403183024	0.9958071278826	2.42558784406686e-08	1.97823451415987e-09	4.27622320832359e-15	4.57878477800105e-22	1.4877946267637e-19
RAN	4.88738379018181	6.67697011807102	1.7895863278892	377	477	283	439	0.750663129973475	0.920335429769392	1.87121157711953e-11	1.02736658606333e-11	1.292511123718e-12	7.12752632059277e-22	2.27736345153473e-19
MDH1	3.29247872182484	5.09326341135275	1.80078468952791	377	477	214	380	0.56763925729443	0.79664570230608	8.89472350637776e-13	7.19460407635227e-13	2.68699202248797e-11	1.03039285070339e-21	3.23830513784174e-19
PTGS1	1.94290776930191	0.897015810588712	-1.0458919587132	377	477	144	81	0.381962864721485	0.169811320754717	4.83449597989395e-12	3.64158518402993e-12	6.63917777686452e-12	1.28324078073792e-21	3.96790467863333e-19
PSMB3	4.22561556152798	5.90841913290384	1.68280357137586	377	477	261	428	0.692307692307692	0.89727463312369	9.61195092901035e-14	7.55376522216899e-14	4.31638281185001e-10	1.72080990046765e-21	5.23645184156591e-19
FTL	11.1305189223777	9.97392845202516	-1.15659047035256	377	477	376	472	0.997347480106101	0.989517819706499	0.343255924855627	0.236360477951126	1.46200284584774e-22	1.82177209952953e-21	5.45706139376261e-19
NCF4	2.34805485837214	4.07873029067247	1.73067543230034	377	477	140	290	0.371352785145889	0.607966457023061	1.05850684348574e-11	7.22914518061919e-12	4.98001312417686e-12	1.89649081014814e-21	5.59348081866923e-19
TXNDC17	1.42223610127071	2.93253571049565	1.51029960922494	377	477	100	237	0.26525198938992	0.49685534591195	1.00612652816399e-11	6.1064279795475e-12	7.65348757800429e-12	2.44975834864972e-21	7.11580565181271e-19
CDC26	2.12943463249551	3.53342330037752	1.40398866788202	377	477	141	297	0.374005305039788	0.622641509433962	8.71329006393335e-13	5.78235711854875e-13	9.23550339638913e-11	2.79213072711645e-21	7.98924450291784e-19
SOD2	3.0355198375377	5.03310000419155	1.99758016665386	377	477	234	384	0.620689655172414	0.805031446540881	3.53169414795992e-09	2.53366364833363e-09	2.1998949335544e-14	2.91182687850384e-21	8.20921074820546e-19
ABRACL	3.58064391276443	5.3041709228812	1.72352701011676	377	477	212	377	0.562334217506631	0.790356394129979	1.46274387788365e-12	1.02468515518285e-12	5.82853508602212e-11	3.11594578624458e-21	8.65736183595578e-19
MZB1	0.89572012520963	2.4681348222055	1.57241469699587	377	477	63	178	0.16710875331565	0.373165618448637	5.13051771412462e-11	1.87720405586729e-11	3.40214161232432e-12	3.3277102882865e-21	9.11364770524865e-19
SOCS2	3.047893366564	4.80367886069648	1.75578549413248	377	477	184	349	0.488063660477454	0.731656184486373	4.94117712202864e-13	3.08546278516147e-13	2.34618482552788e-10	3.76286395204836e-21	1.01602626513689e-18
NOP10	4.68766101598661	6.41432542212306	1.72666440613645	377	477	257	420	0.681697612732096	0.880503144654088	2.03378447119868e-12	1.46743083441108e-12	9.37352478061503e-11	7.06154907280003e-21	1.88023551770346e-18
LOC101927497	0.893204634153186	2.02644138083445	1.13323674668126	377	477	59	174	0.156498673740053	0.364779874213836	1.97048870780313e-11	6.4221882386023e-12	2.46055171839957e-11	8.09058005003216e-21	2.12471931697488e-18
ATP5I	6.09833601214169	7.69831612224335	1.59998011010166	377	477	317	463	0.840848806366048	0.970649895178197	4.93508924616364e-11	1.30344805281052e-11	1.7841258789288e-11	1.18166252199697e-20	3.06130435259512e-18
RAP1GDS1	1.90190268320667	3.1375302843097	1.23562760110303	377	477	137	289	0.363395225464191	0.605870020964361	3.20866378786528e-12	1.76284162299822e-12	1.42389323057273e-10	1.27353725919728e-20	3.25533103947615e-18
MT2A	1.14146641993579	2.5809435515576	1.43947713162181	377	477	84	209	0.222811671087533	0.438155136268344	7.53089256240025e-11	3.21541436540306e-11	8.21625223009312e-12	1.33903976845486e-20	3.37772781592739e-18
C7orf73	3.55893563746116	5.29193133115496	1.7329956936938	377	477	258	415	0.684350132625995	0.870020964360587	7.60193369228372e-11	5.24048530239838e-11	5.43867904729492e-12	1.44243762807286e-20	3.59129503477725e-18
MRPL27	1.42656570913308	2.93749221108829	1.51092650195521	377	477	112	250	0.297082228116711	0.524109014675052	4.20147047168415e-11	2.80797541603608e-11	1.53537575899722e-11	2.16408302054307e-20	5.31892763933734e-18
WTAP	5.9410677397249	7.52147590490152	1.58040816517662	377	477	312	462	0.827586206896552	0.968553459119497	5.12240515759684e-12	1.5908953056028e-12	3.55731372828819e-10	2.82533140878385e-20	6.85625676427788e-18
ARPC4	5.0209273814822	6.50593638560617	1.48500900412398	377	477	286	446	0.758620689655172	0.935010482180293	5.34457028301295e-13	2.95517403801165e-13	2.14742338530147e-09	3.16088694628141e-20	7.57467045589512e-18
UBE2V2	2.14481602972023	3.56443112261033	1.4196150928901	377	477	136	290	0.360742705570292	0.607966457023061	1.19373302732106e-12	6.39160760990472e-13	1.09277831071053e-09	3.47227062763012e-20	8.21813582744408e-18
SLC25A5	6.08634890658285	7.63888269409349	1.55253378751064	377	477	310	458	0.822281167108753	0.960167714884696	6.38571725760223e-11	2.84476863894314e-11	2.78973721260476e-11	3.93517856471795e-20	9.2001595444156e-18
PSMA6	4.91616989940523	6.59924282438985	1.68307292498461	377	477	280	440	0.742705570291777	0.922431865828092	1.48584716441585e-12	7.650479997047e-13	1.24837874945464e-09	4.71806878147511e-20	1.08976020011638e-17
DBI	3.60181029989769	5.19447731908784	1.59266701919015	377	477	215	383	0.570291777188329	0.80293501048218	3.02485232956661e-13	1.96706541230611e-13	5.19186154243127e-09	5.03827091336386e-20	1.14986537714403e-17
C1orf228	1.16016185611788	2.49324736638043	1.33308551026255	377	477	89	215	0.236074270557029	0.450733752620545	1.24544575940622e-10	7.30204998178152e-11	1.53714922155593e-11	5.52672912570819e-20	1.24650498904649e-17
PSME2	5.87783601958574	7.54384865705203	1.66601263746629	377	477	328	467	0.870026525198939	0.979035639412998	1.04976938593491e-09	3.00650259335096e-10	4.48140973907594e-12	6.60951752822454e-20	1.47338442480922e-17
ANXA2P1	0.45872702406812	0.995504346382019	0.5367773223139	377	477	59	173	0.156498673740053	0.362683438155136	2.95417057227994e-11	1.03283524588213e-11	1.32390855924722e-10	6.7058188724562e-20	1.47766958165354e-17
MRPL51	3.82028680181303	5.55054241536197	1.73025561354894	377	477	229	394	0.607427055702918	0.825995807127883	1.63638413175728e-12	1.08716115903595e-12	1.47304159257039e-09	7.82834998279005e-20	1.70542383545532e-17
HIST2H2BE	3.01766930035342	1.61593066668628	-1.40173863366714	377	477	207	157	0.549071618037135	0.329140461215933	1.72693327652932e-10	1.24548644882556e-10	1.3379103225334e-11	8.13905790211425e-20	1.74726162434669e-17
C14orf2	6.00135355024049	7.36975649189714	1.36840294165665	377	477	300	457	0.795755968169761	0.958071278825996	2.58351178609328e-13	8.29797585687569e-14	2.02416574863498e-08	8.20267832618028e-20	1.74726162434669e-17
SNRPG	5.44301981001765	7.09137733579869	1.64835752578104	377	477	291	444	0.771883289124668	0.930817610062893	5.37087361374342e-11	3.51267124064332e-11	9.33969510973515e-11	1.58020264362836e-19	3.32901811879113e-17
MLLT11	0.72909492510181	1.68292735126946	0.953832426167646	377	477	47	151	0.124668435013263	0.316561844863732	7.1877022928623e-11	2.21664369411959e-11	1.69566611256835e-10	1.805305812356e-19	3.76190410094314e-17
RASSF3	0.83173745724425	1.77677220588486	0.945034748640611	377	477	66	182	0.175066312997347	0.381551362683438	6.8126857833681e-11	2.80231544036987e-11	1.38292182395718e-10	1.86017006845626e-19	3.83455057874999e-17
NDUFB3	2.76646271629723	4.26221432392898	1.49575160763175	377	477	174	330	0.461538461538462	0.691823899371069	1.75920811434107e-11	1.38402595713037e-11	2.84767608297046e-10	1.89112525065446e-19	3.85688959364859e-17
SLC39A11	1.32265860794532	2.38683626357339	1.06417765562808	377	477	88	218	0.23342175066313	0.457023060796646	2.15784733302054e-11	1.0791797579781e-11	4.79346719047237e-10	2.46808741265804e-19	4.98060039874392e-17
HAUS1	1.53129125787232	2.89299909211125	1.36170783423893	377	477	103	237	0.273209549071618	0.49685534591195	5.40313239120454e-11	2.97607149175393e-11	2.03182984366239e-10	2.8755740865386e-19	5.74246154302412e-17
ADAM17	2.30436917870844	3.57246119017679	1.26809201146835	377	477	165	318	0.437665782493369	0.666666666666667	3.25584347530114e-11	2.14141282790019e-11	3.59530957663862e-10	3.64266247236e-19	7.19932806779522e-17
PLAG1	0.583495799418607	0.00396824055137015	-0.579527558867237	377	477	35	2	0.0928381962864721	0.00419287211740042	7.79279321594676e-10	3.47696179618345e-11	2.32294130617879e-10	3.81751294274075e-19	7.46791230870234e-17
TMEM258	5.39965079729138	6.74032045751832	1.34066966022694	377	477	276	441	0.73209549071618	0.924528301886792	5.69345009936952e-14	2.74087697030162e-14	6.526780164005e-07	8.31308248533275e-19	1.60979903359913e-16
SRP9	5.92061467710466	7.55189735300969	1.63128267590503	377	477	325	465	0.862068965517241	0.974842767295597	1.16888253579381e-09	3.43486495997738e-10	6.02671714483946e-11	9.58953462848801e-19	1.83840968362744e-16
POP5	1.54615895004386	2.63703808020049	1.09087913015663	377	477	104	240	0.275862068965517	0.50314465408805	2.84733841050102e-11	1.32439988096907e-11	1.78245267908801e-09	1.09046311380932e-18	2.06982854998401e-16
CFH	1.15063716555209	2.34925611195124	1.19861894639916	377	477	74	193	0.196286472148541	0.40461215932914	1.14188654510878e-10	4.68476473725699e-11	5.13151827535341e-10	1.11003461716957e-18	2.08632094566253e-16
PIEZO2	0.324796980129288	0.957818324101103	0.633021343971815	377	477	28	113	0.0742705570291777	0.236897274633124	3.76727171394673e-10	7.12192185445014e-11	3.69161514475834e-10	1.21164010931309e-18	2.25517985782926e-16
FKBP3	3.42551127454501	5.22052353629074	1.79501226174573	377	477	216	372	0.572944297082228	0.779874213836478	1.45768910639684e-10	1.19504291328538e-10	2.33609048705996e-10	1.28489413113114e-18	2.36852936422261e-16
ATP5J2	5.38248956269127	7.09430709018337	1.71181752749211	377	477	305	443	0.809018567639257	0.928721174004193	2.42173971188195e-07	1.94846928169463e-07	1.45048243744444e-13	1.3004220874779e-18	2.37432303228941e-16
XBP1	2.77788410455001	4.46681297002235	1.68892886547234	377	477	187	336	0.496021220159151	0.70440251572327	8.46988974494881e-10	6.5406683872e-10	4.74232119324389e-11	1.42433562033677e-18	2.57603190353548e-16
ETFB	2.23182251631871	3.77982357297507	1.54800105665636	377	477	154	301	0.408488063660477	0.631027253668763	1.51899589595104e-10	1.13300121567483e-10	2.89264266469375e-10	1.50315357492351e-18	2.69317356867837e-16
TIMM8B	3.41142061103961	4.90911030521694	1.49768969417732	377	477	203	366	0.538461538461538	0.767295597484277	3.19184527601927e-12	2.70008677137535e-12	1.33389082066744e-08	1.64847336081745e-18	2.92619285187327e-16
LARP1	1.25875622896097	2.23924558827608	0.980489359315109	377	477	109	242	0.289124668435013	0.507337526205451	1.94331389037466e-10	1.02598157288565e-10	4.80574441650942e-10	2.24126774593585e-18	3.9419581612235e-16
TIMP1	1.67252086344798	3.30309782379357	1.63057696034559	377	477	113	245	0.29973474801061	0.513626834381551	4.95677982623564e-10	2.87019497972649e-10	2.19272443506498e-10	2.84544946364231e-18	4.95910106068062e-16
PTRHD1	1.72735399821036	3.1869887328229	1.45963473461254	377	477	128	265	0.339522546419098	0.555555555555556	4.95256187321208e-10	2.88334332972491e-10	2.31507186736775e-10	3.01404987189233e-18	5.2056171255899e-16
CD33	0.683941675308777	1.8258256553485	1.14188398003973	377	477	47	145	0.124668435013263	0.30398322851153	7.72696509024487e-10	2.3966054037852e-10	2.88377754866448e-10	3.11826772824283e-18	5.33752773376279e-16
CHCHD1	0.820871287687202	1.96062487415636	1.13975358646916	377	477	53	157	0.140583554376658	0.329140461215933	3.51875563790259e-10	1.09618593384574e-10	8.21700318429636e-10	4.04013206598477e-18	6.85428069353929e-16
C1orf54	0.610597433705946	1.75164336188855	1.1410459281826	377	477	65	173	0.172413793103448	0.362683438155136	1.19220887992034e-09	5.86313053561895e-10	1.62277124003381e-10	4.26239849353717e-18	7.16793346663167e-16
YWHAQ	5.50764568460825	6.93606854869634	1.42842286408808	377	477	301	454	0.79840848806366	0.951781970649895	7.67427326006873e-12	2.79725737559545e-12	3.97592254553274e-08	4.96502938859722e-18	8.27691986163454e-16
C6orf25	1.7161792184891	2.89502761061869	1.1788483921296	377	477	229	372	0.607427055702918	0.779874213836478	6.48076691119228e-08	4.98292013992873e-08	2.4022366119175e-12	5.33501175704967e-18	8.81702675813787e-16
GSTO1	3.56637317527258	5.27895750731839	1.71258433204581	377	477	228	383	0.604774535809019	0.80293501048218	3.03944258854772e-10	2.79705430823761e-10	4.40977146045433e-10	5.49364367438924e-18	8.99084250948896e-16
PFN1	6.58183263604905	8.00689913464037	1.42506649859132	377	477	314	460	0.83289124668435	0.964360587002096	1.28335370095711e-10	6.91613197753241e-11	1.79681692850168e-09	5.53398057545093e-18	8.99084250948896e-16
WDR43	3.35542834026195	4.50308827224001	1.14765993197806	377	477	253	413	0.671087533156499	0.865828092243187	1.61608910023935e-11	1.01997261679571e-11	1.24232204332814e-08	5.64031439000911e-18	9.07379666694262e-16
S100A11	0.878910197924493	2.12243124531009	1.2435210473856	377	477	74	187	0.196286472148541	0.392033542976939	1.12035421909451e-09	4.58804921319504e-10	2.78154639234636e-10	5.67970163284709e-18	9.07379666694262e-16
HCST	1.57722430226746	2.97094469718003	1.39372039491258	377	477	107	235	0.283819628647215	0.492662473794549	9.68316113028943e-10	5.38822071479151e-10	2.52238332892197e-10	6.04022086825537e-18	9.57000613763006e-16
EIF4EBP1	2.51572845792301	4.17002466998909	1.65429621206608	377	477	154	299	0.408488063660477	0.626834381551363	3.3936124877128e-10	2.82345441797205e-10	5.86991052371734e-10	7.33272972154365e-18	1.14812245962648e-15
ST6GAL2	1.04477914752702	0.308596020277336	-0.736183127249681	377	477	179	134	0.474801061007958	0.280922431865828	8.05919008674489e-09	6.21131518871573e-09	2.68075688229823e-11	7.36628566762596e-18	1.14812245962648e-15
MYL12A	6.21762230795237	7.81536296911215	1.59774066115978	377	477	343	471	0.909814323607427	0.987421383647799	2.38121925494295e-07	8.10050230807504e-08	2.22221584738296e-12	7.94949891389362e-18	1.22903099740528e-15
RUFY3	1.75215827703063	2.97318157297507	1.22102329594444	377	477	113	249	0.29973474801061	0.522012578616352	1.06557641455603e-10	7.28248546401581e-11	2.53698210591672e-09	8.15422451375863e-18	1.25059710522613e-15
SELL	6.70089379752539	4.59100977010241	-2.10988402742299	377	477	327	382	0.86737400530504	0.80083857442348	0.0131443820654788	0.0102544358201211	2.17614514111511e-17	9.80670912142254e-18	1.49209857592692e-15
SRSF2	4.06628106324592	5.46516820552629	1.39888714228037	377	477	249	411	0.660477453580902	0.861635220125786	5.80332666958033e-12	4.7138838254265e-12	4.86166131224538e-08	1.00652374090207e-17	1.51937532573492e-15
