gene	meanA	meanB	log2fc	nCellA	nCellB	expCellA	expCellB	expFractionCellA	expFractionCellB	chisq.test.p	fisher.test.p	wilcox	fisher	p.adjust
CD52	7.80324162246844	5.7285996125453	-2.07464200992315	232	377	218	305	0.939655172413793	0.809018567639257	1.2098896883643e-05	3.75790876204352e-06	2.57667646082577e-11	3.66726692443673e-15	7.11602586129244e-13
NOG	3.99345215936014	2.1130444439529	-1.88040771540725	232	377	147	143	0.633620689655172	0.379310344827586	1.75765114432271e-09	1.43062073073783e-09	6.98528003579797e-08	3.78166275537022e-15	7.26235193886973e-13
ST8SIA1	0.108037107402261	0.442815043010319	0.334777935608058	232	377	54	152	0.232758620689655	0.403183023872679	2.35061356770257e-05	1.47235402352018e-05	7.53314237609127e-12	4.18566703063057e-15	7.9561842292435e-13
MMADHC	4.29301197565037	2.6317822142278	-1.66122976142257	232	377	159	176	0.685344827586207	0.46684350132626	2.22247777958998e-07	1.7509777758757e-07	7.04991538359551e-10	4.64523285037346e-15	8.74054520573301e-13
WDR12	1.94525098018231	0.830714532264773	-1.11453644791754	232	377	81	66	0.349137931034483	0.175066312997347	1.77517125745425e-06	1.57000633219956e-06	8.72374360886311e-11	5.13979791171832e-15	9.57441554994888e-13
ASF1A	2.49902783746636	1.19449731562247	-1.30453052184388	232	377	93	75	0.400862068965517	0.19893899204244	1.03275329744682e-07	8.91160451716406e-08	1.72167479927059e-09	5.74027875571683e-15	1.05871200654944e-12
FTSJ2	1.5038068035571	0.490883322342771	-1.01292348121433	232	377	55	35	0.237068965517241	0.0928381962864721	2.00453741766837e-06	1.8952855160594e-06	8.88864475395497e-11	6.28708786403483e-15	1.14819483069844e-12
LSM7	8.02091834755205	6.17948467557555	-1.8414336719765	232	377	219	299	0.943965517241379	0.793103448275862	7.26087476753501e-07	1.48733875691765e-07	1.27355030315729e-09	7.04691246760828e-15	1.26673342930534e-12
LOC100287225	0.174976458042302	0.489699671218411	0.314723213176109	232	377	48	150	0.206896551724138	0.397877984084881	1.61047515742915e-06	8.5564066597735e-07	2.22193299813068e-10	7.07216430361581e-15	1.26673342930534e-12
GHITM	5.47878961496848	3.61941232439837	-1.85937729057011	232	377	187	223	0.806034482758621	0.591511936339523	6.95717365125747e-08	2.86630140856927e-08	7.28671224043725e-09	7.74969141709023e-15	1.37486906397673e-12
TNFAIP8L2	1.43558330852461	0.516939124212915	-0.9186441843117	232	377	58	33	0.25	0.0875331564986737	9.0741344150095e-08	8.67590939320341e-08	2.91207791832138e-09	9.32642789520257e-15	1.63898772482862e-12
SNRNP25	1.41850658634845	0.771229602426724	-0.647276983921723	232	377	80	82	0.344827586206897	0.217506631299735	0.00078309812663745	0.000667246803472398	3.99524486423834e-13	9.82641884898986e-15	1.71071523662601e-12
PLEKHG4B	0.125095280731989	0.360706685539173	0.235611404807184	232	377	35	127	0.150862068965517	0.336870026525199	7.40709126488618e-07	2.85966051521207e-07	9.51551297623807e-10	1.00246699193896e-14	1.72906991905916e-12
TMEM236	0.165307928399259	0.492870156234813	0.327562227835554	232	377	84	207	0.362068965517241	0.549071618037135	1.06759864036457e-05	8.9801420962957e-06	3.05987514290126e-11	1.01203422195239e-14	1.72955720059901e-12
ATP6V0E1	5.15886170366226	3.44189265145343	-1.71696905220883	232	377	177	196	0.762931034482759	0.519893899204244	3.79777333665975e-09	1.62870297624994e-09	1.72873612007912e-07	1.03631413951683e-14	1.75495089008358e-12
HNRNPL	4.1401708430421	5.20322630474992	1.06305546170782	232	377	226	368	0.974137931034483	0.976127320954907	0.999999999999996	1	3.84218728548283e-16	1.4022185324596e-14	2.35320061465383e-12
ERAP2	2.96571797252386	1.34906358573548	-1.61665438678838	232	377	127	138	0.547413793103448	0.36604774535809	1.70866118906791e-05	1.66618861709859e-05	2.59594579200281e-11	1.5734216884057e-14	2.61693742960904e-12
C21orf119	1.22878423804403	0.333383088101104	-0.895401149942927	232	377	48	25	0.206896551724138	0.0663129973474801	4.225179288471e-07	5.64041668665687e-07	8.80088311796868e-10	1.79893422198522e-14	2.94482428467489e-12
IRF1	2.02739601648213	3.51009921134822	1.48270319486608	232	377	219	368	0.943965517241379	0.976127320954907	0.065482553219215	0.0453507528421431	1.09662433188584e-14	1.80217934535611e-14	2.94482428467489e-12
SLC7A11	0.195835744985007	0.493417650224476	0.297581905239469	232	377	69	186	0.297413793103448	0.493368700265252	2.93324161594386e-06	2.01918305664121e-06	3.34895624424689e-10	2.42964388111857e-14	3.93560054065015e-12
G3BP1	4.12647363658116	2.58798536963803	-1.53848826694313	232	377	155	171	0.668103448275862	0.453580901856764	3.95858123090125e-07	2.98706364412147e-07	2.40844581102636e-09	2.58041521512273e-14	4.14379091614708e-12
PDE4B	1.9705480337916	0.891669624927005	-1.07887840886459	232	377	80	61	0.344827586206897	0.161803713527851	3.37808390386315e-07	3.54079809504861e-07	2.05521051639054e-09	2.60931769237687e-14	4.15439059603387e-12
PSMB9	5.0122986459332	3.44018000163106	-1.57211864430213	232	377	176	202	0.758620689655172	0.535809018567639	6.05604458359211e-08	3.1461791875699e-08	2.5777790873657e-08	2.8992380097602e-14	4.57686488523839e-12
PIGR	0.239017186702236	0.693752440581999	0.454735253879762	232	377	95	226	0.40948275862069	0.59946949602122	7.57772985839832e-06	6.07542360324035e-06	1.38034387125764e-10	2.99510325888413e-14	4.68846920222636e-12
AAMP	2.6841704653337	1.22819560742928	-1.45597485790442	232	377	111	134	0.478448275862069	0.355437665782493	0.00348669197522271	0.0029176998622298	3.00174745228575e-13	3.12416937318302e-14	4.84975225697111e-12
CNOT7	4.97396819664351	3.04408594291295	-1.92988225373056	232	377	166	198	0.71551724137931	0.525198938992042	4.96713836374204e-06	3.97482214255399e-06	2.47652143849167e-10	3.499892396913e-14	5.38809880741284e-12
IFI16	4.88070622295214	3.22098422861609	-1.65972199433605	232	377	173	204	0.745689655172414	0.541114058355438	6.95604699698163e-07	3.70795343785983e-07	2.7674402292423e-09	3.64417627962694e-14	5.5642389948271e-12
TRAPPC3	2.60163340476031	1.37400976233148	-1.22762364242883	232	377	105	99	0.452586206896552	0.262599469496021	2.18444432054393e-06	1.73806723874669e-06	6.8396086742705e-10	4.20418692903226e-14	6.36712147268397e-12
HES2	1.01698504166588	1.66954801916072	0.652562977494835	232	377	203	346	0.875	0.917771883289125	0.114113996197153	0.0937402893676466	1.31660422820982e-14	4.36018628911817e-14	6.55012501562043e-12
ID1	0.0598938482427227	0.756834299914009	0.696940451671286	232	377	5	46	0.021551724137931	0.122015915119363	2.71899899376663e-05	3.65899399839399e-06	4.29364286639789e-10	5.51231870293105e-14	8.21467782385597e-12
AAK1	0.478133898890852	0.898440815287309	0.420306916396457	232	377	123	270	0.530172413793103	0.716180371352785	4.82607382265822e-06	5.23514960474496e-06	3.6171685305046e-10	6.60886200688053e-14	9.7706255130294e-12
