gene	meanA	meanB	log2fc	nCellA	nCellB	expCellA	expCellB	expFractionCellA	expFractionCellB	chisq.test.p	fisher.test.p	wilcox	fisher	p.adjust
CHD7	1.0524687580837	0.0330047225046856	-1.01946403557902	148	185	35	2	0.236486486486486	0.0108108108108108	2.35838074016154e-10	1.00252930672642e-11	6.58982621277352e-11	3.28797399066582e-20	2.96958850923635e-17
HIST1H2AG	0.0921907555332993	1.14753018828796	1.05533943275466	148	185	3	52	0.0202702702702703	0.281081081081081	4.96051217586254e-10	5.88322009162788e-12	2.82472926940735e-10	8.11753350060223e-20	6.94561800627845e-17
HBB	0	1.13233267342695	1.13233267342695	148	185	0	41	0	0.221621621621622	2.71132401812983e-09	3.93600270912363e-12	1.14116757235197e-09	2.14934204527046e-19	1.74709268149809e-16
XAF1	0.95754453007718	3.43872377741266	2.48117924733549	148	185	49	123	0.331081081081081	0.664864864864865	2.74388611198423e-09	1.80712211707274e-09	4.91531219980551e-12	4.18992539861837e-19	3.24360081930185e-16
ACTN1	0.550833818339039	2.2378629634358	1.68702914509676	148	185	13	74	0.0878378378378378	0.4	2.65756039839684e-10	2.66203034376454e-11	4.7824305165573e-10	5.95940116122279e-19	4.40372657627268e-16
CAPG	0.417195899390775	2.24595648321298	1.8287605838222	148	185	12	71	0.0810810810810811	0.383783783783784	5.0436474651538e-10	6.06727017307844e-11	2.43947621748912e-10	6.90606856875568e-19	4.881389422707e-16
RNVU1-20	0.409867266278847	2.5532481959222	2.14338092964336	148	185	13	71	0.0878378378378378	0.383783783783784	1.43105769132349e-09	1.97542451092733e-10	2.52054443894047e-10	2.26284444572313e-18	1.48093657667616e-15
ISG20	4.43159402347293	2.75246440520988	-1.67912961826305	148	185	125	90	0.844594594594595	0.486486486486487	2.4974877608254e-11	4.97061906924482e-12	1.00829650062016e-08	2.27738293762097e-18	1.48093657667616e-15
HIST1H2AI	0.188425092884902	1.84200372457106	1.65357863168616	148	185	9	63	0.0608108108108108	0.340540540540541	1.66394853337219e-09	1.96780847836348e-10	3.60523984865972e-10	3.19904444811976e-18	1.9755634575433e-15
PON2	6.29260902757136	3.66753031737182	-2.62507871019954	148	185	132	113	0.891891891891892	0.610810810810811	1.55674513973615e-08	4.49615421334939e-09	1.61927001818988e-11	3.2810612876711e-18	1.9755634575433e-15
HIST1H4J	0.497502358363462	2.10009071956649	1.60258836120302	148	185	11	69	0.0743243243243243	0.372972972972973	5.3138295582008e-10	7.55794233418602e-11	1.09765604624758e-09	3.72789388976435e-18	2.16444182021068e-15
LOC441081	0.471481434182489	2.02270731377876	1.55122587959627	148	185	17	78	0.114864864864865	0.421621621621622	1.56120165768961e-09	2.65539457167654e-10	4.39660119716916e-10	5.20625291957077e-18	2.91855357632628e-15
SLC25A6	2.3130227617426	4.98524781297677	2.67222505123418	148	185	70	147	0.472972972972973	0.794594594594595	1.9097137734429e-09	1.13160775626879e-09	1.18857790082663e-10	5.97890846766097e-18	3.23997049862548e-15
C1orf186	0.670972548936636	2.35812821131193	1.6871556623753	148	185	22	87	0.148648648648649	0.47027027027027	1.07693429191134e-09	2.70197476217803e-10	7.63358890579541e-10	9.08052602946318e-18	4.76200360196719e-15
IFI6	3.48928967703615	6.11330664065085	2.6240169636147	148	185	107	170	0.722972972972973	0.918918918918919	4.16266563650658e-06	2.93050414340454e-06	7.5814208215954e-14	9.76472445011728e-18	4.96078516829864e-15
P2RY14	3.39536908314158	1.59614351070531	-1.79922557243627	148	185	101	62	0.682432432432432	0.335135135135135	6.03844365441818e-10	2.58307768700844e-10	1.18332496405821e-09	1.33365867288557e-17	6.57008758942446e-15
PROM1	0.462281386859424	2.23806614749186	1.77578476063244	148	185	12	69	0.0810810810810811	0.372972972972973	1.53613252745614e-09	2.41247955523787e-10	1.36977645722101e-09	1.43926091775213e-17	6.88178374702836e-15
CPA3	0.00994944716126038	1.71593154205862	1.70598209489736	148	185	3	47	0.0202702702702703	0.254054054054054	7.46949184651863e-09	2.05871448538708e-10	1.77226991125449e-09	1.58548989604139e-17	7.36437406855568e-15
HNRNPH1	12.1894231032954	11.2079645700123	-0.98145853328316	148	185	148	185	1	1	NA	1	5.08551437760676e-19	2.19301215544829e-17	9.90327739197858e-15
UBA7	0.722496519997421	2.7082224833183	1.98572596332088	148	185	20	82	0.135135135135135	0.443243243243243	2.82839308745929e-09	6.39816871320807e-10	1.25156665376087e-09	3.41679696608339e-17	1.50126671020588e-14
HNRNPD	2.28452138379641	4.69207929807954	2.40755791428313	148	185	57	134	0.385135135135135	0.724324324324324	1.01206388043816e-09	5.92852129625166e-10	2.26245457130844e-09	5.65397161471276e-17	2.41885833001014e-14
OAS1	0.893011213965015	3.17475897265439	2.28174775868937	148	185	26	91	0.175675675675676	0.491891891891892	3.84465391286504e-09	1.25459143394176e-09	1.13626902861597e-09	6.00043527924772e-17	2.50125836755719e-14
RNF130	0.948064892505444	3.16780359207158	2.21973869956614	148	185	26	90	0.175675675675676	0.486486486486487	6.64904284500957e-09	2.36255839117597e-09	8.04399103811461e-10	7.94468357879157e-17	3.22891802351037e-14
IL2RA	4.96715902814373	2.61587545576792	-2.35128357237581	148	185	119	92	0.804054054054054	0.497297297297297	1.52531761052917e-08	7.20977822237692e-09	4.11156861959439e-10	1.22605133662737e-16	4.85004363572269e-14
THBS1	1.29426168652141	0.285943479959246	-1.00831820656216	148	185	50	14	0.337837837837838	0.0756756756756757	3.78817788898312e-09	1.45501118156609e-09	2.08325819578345e-09	1.25300998154858e-16	4.85004363572269e-14
BST2	1.99293759254408	4.89698262368856	2.90404503114448	148	185	55	128	0.371621621621622	0.691891891891892	1.02765870828279e-08	6.31176471579112e-09	6.28981034982546e-10	1.6303824015479e-16	6.0508036609445e-14
TALDO1	2.67370436478563	5.27872691208741	2.60502254730178	148	185	78	152	0.527027027027027	0.821621621621622	1.51303614401692e-08	1.288345724587e-08	3.09556623958305e-10	1.63766599668794e-16	6.0508036609445e-14
ZFP36L2	2.68542652143602	5.11876272053575	2.43333619909973	148	185	78	153	0.527027027027027	0.827027027027027	7.39216911134159e-09	5.56569792853846e-09	8.07061986297644e-10	1.8391603413638e-16	6.64427325990029e-14
ZNF395	0.0875237895261633	0.973766433103231	0.886242643577068	148	185	3	45	0.0202702702702703	0.243243243243243	2.15133137560591e-08	8.59161437643271e-10	1.10771574706117e-08	3.82523690523824e-16	1.35188861670561e-13
SCARNA22	2.22413371565748	0.361816484539215	-1.86231723111826	148	185	44	11	0.297297297297297	0.0594594594594595	1.51936463976479e-08	5.42280252640353e-09	2.07400374915035e-09	4.50173856743329e-16	1.55712263597368e-13
ZC3H11A	0.78158856655879	2.50926583366556	1.72767726710677	148	185	21	82	0.141891891891892	0.443243243243243	6.92913265679305e-09	1.68737622384521e-09	8.09679871535069e-09	5.44197023029129e-16	1.84312729237178e-13
PDGFA	0.615695998446772	0	-0.615695998446772	148	185	24	0	0.162162162162162	0	4.43148100241884e-08	1.14768724029373e-09	1.42087086928843e-08	6.46659001111512e-16	2.14545620021834e-13
SELL	1.24533494410091	3.69765914928547	2.45232420518456	148	185	56	125	0.378378378378378	0.675675675675676	1.14896947169158e-07	8.65205934891064e-08	2.67279133555839e-10	9.08948119747121e-16	2.95535391654579e-13
GAS2	0.272570222503231	1.87721909466911	1.60464887216588	148	185	8	55	0.0540540540540541	0.297297297297297	4.00218709786995e-08	6.07408831712545e-09	1.34508162810253e-08	3.10820569171169e-15	9.87327153181777e-13
HIST1H2AJ	0.272085139389547	1.94631167663811	1.67422653724857	148	185	16	69	0.108108108108108	0.372972972972973	7.3678488846257e-08	1.73646280388772e-08	4.7831672861914e-09	3.15844301074914e-15	9.87327153181777e-13
EFNA5	0.927792544201094	0	-0.927792544201094	148	185	23	0	0.155405405405405	0	9.30514400581487e-08	2.84626435592846e-09	2.97544189519118e-08	3.21881891607518e-15	9.87327153181777e-13
PCBP1	1.52319800647434	3.91552226654995	2.39232426007561	148	185	42	109	0.283783783783784	0.589189189189189	4.98035207054816e-08	2.56618294569518e-08	3.94732200768928e-09	3.83185593068672e-15	1.15360151602174e-12
MPP1	1.10622083481161	3.1026848261814	1.99646399136979	148	185	22	82	0.148648648648649	0.443243243243243	1.6509838896407e-08	6.8349895779491e-09	2.32815858671305e-08	5.94774986248769e-15	1.75804671844477e-12
ISG15	2.40945775310307	5.15244712605326	2.74298937295019	148	185	58	127	0.391891891891892	0.686486486486486	1.40282812575406e-07	8.64085670834794e-08	3.25312619926123e-09	1.03466059707645e-14	3.00365666547711e-12
LOC613037	1.93246747190937	3.97508430724377	2.04261683533441	148	185	68	134	0.459459459459459	0.724324324324324	1.55857567093486e-06	1.07723530143288e-06	2.76145419625785e-10	1.09325134083796e-14	3.11806790315838e-12
FBXW7	7.23408161544551	5.0225752228776	-2.2115063925679	148	185	139	128	0.939189189189189	0.691891891891892	4.0932071241808e-08	5.64391525439255e-09	5.41254522019705e-08	1.12186261759466e-14	3.13927038928256e-12
TRA2A	8.91672168325449	7.2481861730782	-1.6685355101763	148	185	148	178	1	0.962162162162162	0.0447153307055111	0.0186762296455464	1.66180887721458e-14	1.13930585574012e-14	3.13927038928256e-12
HSH2D	1.59005233894605	3.90089096837027	2.31083862942422	148	185	70	137	0.472972972972973	0.740540540540541	1.01363371419363e-06	8.40480550359214e-07	4.58606240000513e-10	1.40658744178509e-14	3.81114867351669e-12
B2M	14.3550701244941	13.7304737390901	-0.624596385403962	148	185	148	185	1	1	NA	1	4.16288956956246e-16	1.51592256629206e-14	4.0400578951164e-12
ENPP2	2.17695635459473	0.745359686497174	-1.43159666809755	148	185	57	22	0.385135135135135	0.118918918918919	2.93827677751977e-08	1.50649725360608e-08	3.38619106959379e-08	1.84727153917263e-14	4.84372474392411e-12
HIST2H2BE	1.15831083450815	3.16309492017326	2.00478408566511	148	185	34	98	0.22972972972973	0.52972972972973	5.07805215751549e-08	2.55563824160942e-08	2.05346426887335e-08	1.8988798104313e-14	4.90001413939391e-12
MTRNR2L9	0.332297790455183	1.00712430058321	0.674826510128026	148	185	51	115	0.344594594594595	0.621621621621622	8.93704862321836e-07	6.08930162514354e-07	9.48836790807159e-10	2.08503789748205e-14	5.29632204677588e-12
SERPINB1	3.33342048258592	5.63830899907485	2.30488851648893	148	185	93	163	0.628378378378378	0.881081081081081	1.13283764957276e-07	9.53611935716499e-08	6.2048404864517e-09	2.13388267175907e-14	5.33700470689033e-12
NSUN5	0.444646831705151	1.46785001011741	1.02320317841226	148	185	18	73	0.121621621621622	0.394594594594595	5.61726719896312e-08	1.61528146199171e-08	4.68553255307469e-08	2.71082133004778e-14	6.67724581251315e-12
LOC101928731	1.28231162173305	0.248520300066865	-1.03379132166618	148	185	39	9	0.263513513513513	0.0486486486486487	7.04392501236067e-08	2.73385185242158e-08	3.31481940364909e-08	3.22952754788247e-14	7.83618348446646e-12
IFI35	0.378306023226361	1.9855244788218	1.60721845559544	148	185	12	61	0.0810810810810811	0.32972972972973	1.05798943304546e-07	2.35704626766708e-08	4.12302611933796e-08	3.45649460646919e-14	8.26356364961318e-12
LGALS3BP	0.82480251659875	2.94923390437768	2.12443138777893	148	185	20	75	0.135135135135135	0.405405405405405	1.1253566999348e-07	4.95856581132004e-08	3.9647844429008e-08	6.85390128590855e-14	1.61483874210167e-11
C6orf62	9.76416240178457	8.06534166417521	-1.69882073760936	148	185	148	180	1	0.972972972972973	0.118342336741945	0.0683433174242332	3.04263529605424e-14	7.2378326971715e-14	1.6809349451131e-11
MTRNR2L3	6.64035776046473	7.47910169336398	0.838743932899241	148	185	148	185	1	1	NA	1	2.2148742603381e-15	7.69526627381143e-14	1.76199920863877e-11
TMEM107	0.442814778019786	1.60189555806181	1.15908078004202	148	185	14	65	0.0945945945945946	0.351351351351351	9.1200935126827e-08	2.75708811461048e-08	8.40761688105628e-08	8.0431951717423e-14	1.81608644315298e-11
HADHB	1.6405012616564	3.6000493595219	1.9595480978655	148	185	37	103	0.25	0.556756756756757	3.32791454390951e-08	1.78983254862634e-08	1.44227942312533e-07	8.92930719142931e-14	1.98854447960365e-11
SORL1	1.37262755438703	2.76629209219789	1.39366453781086	148	185	37	104	0.25	0.562162162162162	1.94145474928192e-08	9.66192618194609e-09	2.71375931664299e-07	9.06557052936699e-14	1.99160783913404e-11
KLF10	0.701672816612875	2.76393201390257	2.0622591972897	148	185	24	80	0.162162162162162	0.432432432432432	2.35156081952049e-07	1.17463273597161e-07	2.88943599932978e-08	1.16471977983057e-13	2.52464659476075e-11
ARRDC2	0.330537521521532	1.54211244698415	1.21157492546262	148	185	8	52	0.0540540540540541	0.281081081081081	1.86049162020851e-07	2.44452253665791e-08	1.41869927766352e-07	1.18937158113306e-13	2.54415970980001e-11
FCGR2B	1.20859986653993	0.162124770676935	-1.04647509586299	148	185	47	16	0.317567567567568	0.0864864864864865	1.89679051273809e-07	9.99203930565784e-08	4.50396452216519e-08	1.53168667399741e-13	3.23384808560726e-11
DOCK2	0.275489175238507	1.37940611271746	1.10391693747896	148	185	11	58	0.0743243243243243	0.313513513513514	1.83633981521882e-07	5.4373570480896e-08	8.42038024329199e-08	1.55747413692699e-13	3.24613551846436e-11
NPIPB3	2.15377982614603	4.35219039016151	2.19841056401548	148	185	74	137	0.5	0.740540540540541	1.0218026104709e-05	7.40810287013593e-06	6.51309971403419e-10	1.63880012177141e-13	3.37240171894149e-11
HIST1H4K	0.513914115184993	2.11122915522934	1.59731504004435	148	185	16	67	0.108108108108108	0.362162162162162	2.01471856741023e-07	5.62595482637374e-08	9.30167429513664e-08	1.77316510506366e-13	3.60329313912749e-11
NPIPB5	2.09653561648043	4.15623295940064	2.05969734292021	148	185	73	136	0.493243243243243	0.735135135135135	9.73322815721911e-06	7.72568397478486e-06	7.31968230748038e-10	1.91172797469448e-13	3.83690884995162e-11
ICT1	2.42516005471923	1.2109397168399	-1.21422033787933	148	185	86	52	0.581081081081081	0.281081081081081	6.29709959536087e-08	3.62066183796351e-08	1.61570179414251e-07	1.97565203030555e-13	3.91685061666797e-11
SHANK2-AS3	0.271600785779246	0.78122800969268	0.509627223913433	148	185	31	91	0.209459459459459	0.491891891891892	1.98315764997776e-07	1.08509610079173e-07	6.1427033481613e-08	2.24237128678992e-13	4.39207590474021e-11
C1orf228	0.844417771923246	2.57930758901855	1.7348898170953	148	185	21	76	0.141891891891892	0.410810810810811	1.55879845163699e-07	6.27722493453723e-08	1.49797182942059e-07	3.131021481544e-13	5.98897263632448e-11
PRKACB	0.790154456307323	2.17868303189009	1.38852857558276	148	185	20	75	0.135135135135135	0.405405405405405	1.1253566999348e-07	4.95856581132004e-08	1.89653754356823e-07	3.13134449214234e-13	5.98897263632448e-11
MX2	0.305210433181867	1.38494715097978	1.07973671779792	148	185	10	55	0.0675675675675676	0.297297297297297	3.11100634805869e-07	6.33282818028878e-08	1.86111436735495e-07	3.89788758042866e-13	7.36836725523591e-11
STAT1	0.61262392810453	2.35833510996483	1.7457111818603	148	185	16	66	0.108108108108108	0.356756756756757	3.30136338865338e-07	1.00735981405813e-07	1.31125831258347e-07	4.35343464051836e-13	8.13491804033413e-11
AVP	0.00605933666785741	0.685286730590854	0.679227393922997	148	185	1	32	0.00675675675675676	0.172972972972973	1.17574317072124e-06	3.65001820286075e-08	4.40127221606826e-07	5.26314897368382e-13	9.7230696437702e-11
HEXA	0.600252767955591	2.0591750467903	1.45892227883471	148	185	16	66	0.108108108108108	0.356756756756757	3.30136338865338e-07	1.00735981405813e-07	1.67851378850204e-07	5.53098764166857e-13	1.01030636056861e-10
BZRAP1	0.162303180430487	1.20854479725384	1.04624161682335	148	185	6	45	0.0405405405405405	0.243243243243243	7.39736207293315e-07	9.14435705244044e-08	2.75557047194453e-07	8.14195576308912e-13	1.47070860933933e-10
SP110	0.710378047161839	2.31935352629322	1.60897547913139	148	185	16	66	0.108108108108108	0.356756756756757	3.30136338865338e-07	1.00735981405813e-07	2.71198022492557e-07	8.80536447621609e-13	1.57306384933896e-10
IPCEF1	0.266563832197529	0.136683156113758	-0.129880676083771	148	185	47	16	0.317567567567568	0.0864864864864865	1.89679051273809e-07	9.99203930565784e-08	2.95631726298187e-07	9.49789270908195e-13	1.67833958447332e-10
KCNA5	0.657099964080934	0.0363284057801057	-0.620771558300828	148	185	22	1	0.148648648648649	0.00540540540540541	9.34844221448451e-07	9.89641598676393e-08	3.32950296750828e-07	1.05584726483812e-12	1.8456891381154e-10
DUSP1	3.04801755372117	6.19328013717295	3.14526258345177	148	185	91	150	0.614864864864865	0.810810810810811	0.00011803115832453	7.90937302494411e-05	4.49373939903385e-10	1.13622931027005e-12	1.96507232947449e-10
BEX4	0.29868260233179	1.94616113929097	1.64747853695918	148	185	19	69	0.128378378378378	0.372972972972973	9.34895098851833e-07	4.00447157913448e-07	9.11842118612389e-08	1.16631080477819e-12	1.99444704087054e-10
HIST1H1C	0.935132589281961	2.89156938505052	1.95643679576856	148	185	27	83	0.182432432432432	0.448648648648649	5.29757127803572e-07	2.16751696496675e-07	1.70168206702451e-07	1.17775060542272e-12	1.99444704087054e-10
HIST2H2BC	0.384607683201341	1.33379836254259	0.949190679341246	148	185	19	70	0.128378378378378	0.378378378378378	5.79343558791883e-07	2.27080098198159e-07	1.83417859818567e-07	1.32488144507349e-12	2.22047398479997e-10
LCP1	2.98633201376177	5.12829043320031	2.14195841943854	148	185	73	139	0.493243243243243	0.751351351351351	2.01972110114615e-06	1.33660050522081e-06	3.24123084279166e-08	1.37635442859835e-12	2.28320346384932e-10
CPXM1	0.0791047717773425	1.10030930502732	1.02120453324997	148	185	3	37	0.0202702702702703	0.2	1.27663903864588e-06	1.02896034507669e-07	4.69239707101093e-07	1.52871879966847e-12	2.51034156830407e-10
IRF7	0.438810243709656	1.71510834393871	1.27629810022905	148	185	12	57	0.0810810810810811	0.308108108108108	7.6894640736455e-07	2.71283305617179e-07	3.48592275373584e-07	2.93058894353243e-12	4.76425844550068e-10
DNTT	8.55286133033555	6.81337213164328	-1.73948919869226	148	185	148	142	1	0.767567567567568	9.32673221949772e-10	1.79697999987645e-12	0.061197171632467	3.39132019931791e-12	5.4586824237932e-10
TCF25	0.344846159753493	1.67350646400515	1.32866030425166	148	185	11	54	0.0743243243243243	0.291891891891892	1.30920683039465e-06	3.34587217494248e-07	3.37959328645836e-07	3.48397852608062e-12	5.55284695083261e-10
HIST2H2BA	0.475264111044355	1.52087159298847	1.04560748194411	148	185	21	72	0.141891891891892	0.389189189189189	1.08662379162049e-06	3.93564845887257e-07	2.92493142071616e-07	3.54471887292958e-12	5.59480531235109e-10
RPL28	5.17194549304415	7.10566213200147	1.93371663895732	148	185	135	184	0.912162162162162	0.994594594594595	0.000560964218631038	0.000165673359175333	7.61330658975247e-10	3.87244113509031e-12	6.05329572434261e-10
OLA1	0.641885554784545	1.70497743285647	1.06309187807193	148	185	18	69	0.121621621621622	0.372972972972973	4.14008427938823e-07	1.74453310740775e-07	8.56640009515345e-07	4.56279320723367e-12	7.06450753999979e-10
RHOG	0.39437757516031	1.61450270846568	1.22012513330537	148	185	7	47	0.0472972972972973	0.254054054054054	7.94654815146615e-07	1.54931308314669e-07	9.82041562218275e-07	4.64266134870422e-12	7.12035335338533e-10
YBX1	4.26466279270773	6.31722936494069	2.05256657223296	148	185	107	171	0.722972972972973	0.924324324324324	1.85709540301227e-06	1.12489394884897e-06	1.65184371458623e-07	5.63279759122518e-12	8.55816733089231e-10
CDS2	4.55794735488321	2.83822708155021	-1.719720273333	148	185	115	97	0.777027027027027	0.524324324324324	3.32686802510096e-06	2.19878243649299e-06	9.11391893269336e-08	6.05964867079022e-12	9.12145448528116e-10
HBA2	0	0.795230931784671	0.795230931784671	148	185	0	26	0	0.140540540540541	5.50980104668736e-06	1.0677729385095e-07	2.17631356322151e-06	6.99243310879613e-12	1.03341804590635e-09
MYCT1	0	0.652509390692667	0.652509390692667	148	185	0	26	0	0.140540540540541	5.50980104668736e-06	1.0677729385095e-07	2.17631356322151e-06	6.99243310879613e-12	1.03341804590635e-09
MTRNR2L8	10.6068225220051	11.3376594536615	0.730836931656432	148	185	148	185	1	1	NA	1	2.66939525795251e-13	7.99530707818308e-12	1.17098835288308e-09
ITGA4	1.66561061824375	3.15800140649081	1.49239078824706	148	185	48	113	0.324324324324324	0.610810810810811	3.6183800929451e-07	2.00003173271792e-07	1.57066679885331e-06	9.35784919620557e-12	1.35830852127423e-09
ATP1B1	1.1453026804444	2.42440402982877	1.27910134938438	148	185	30	88	0.202702702702703	0.475675675675676	4.20193334215729e-07	1.85077852340637e-07	1.72789176491751e-06	9.52063324474941e-12	1.36970738637072e-09
SMG1P3	0.880106647488419	1.61332926612612	0.733222618637698	148	185	37	99	0.25	0.535135135135135	2.63510299113213e-07	1.23984436498742e-07	2.86089804177976e-06	1.05232595251317e-11	1.50067219386022e-09
CRIP2	1.63448881934509	0.49068165805822	-1.14380716128687	148	185	47	18	0.317567567567568	0.0972972972972973	9.57473697357295e-07	6.6332186920058e-07	5.73440172532446e-07	1.12582058886202e-11	1.59151872288086e-09
PNRC1	0.708040222250485	2.10804830726652	1.40000808501603	148	185	18	67	0.121621621621622	0.362162162162162	1.08211827482934e-06	3.46613813096669e-07	1.12054679423853e-06	1.14875202587747e-11	1.60993635212845e-09
FLT3	1.11203120369082	2.5732748775262	1.46124367383538	148	185	26	81	0.175675675675676	0.437837837837838	6.61128067001601e-07	3.04642303537709e-07	1.37807432456482e-06	1.23842418303479e-11	1.70667541864892e-09
PRSS57	0.735891518195579	2.45904244640555	1.72315092820997	148	185	23	74	0.155405405405405	0.4	1.93561345713753e-06	9.44016864302867e-07	4.44846860524765e-07	1.23877529310803e-11	1.70667541864892e-09
LINC00426	0.334544671189894	1.55654616403079	1.22200149284089	148	185	9	49	0.0608108108108108	0.264864864864865	2.20894244265907e-06	4.75795626555119e-07	1.18925811437906e-06	1.65228985738298e-11	2.25385699028142e-09
HIST1H2BC	0.983943754910984	2.44238574117529	1.45844198626431	148	185	47	106	0.317567567567568	0.572972972972973	5.71937729132889e-06	3.34369905423475e-06	1.7136838168655e-07	1.67247824473151e-11	2.25385699028142e-09
RPL27A	6.57796000106949	7.78114795283713	1.20318795176764	148	185	142	185	0.959459459459459	1	0.0188198653756764	0.00727787253725036	7.89788457673067e-11	1.67753395967308e-11	2.25385699028142e-09
KRBOX4	0.465899725442375	1.22135177507954	0.755452049637167	148	185	31	86	0.209459459459459	0.464864864864865	2.18306170275778e-06	1.09682173106216e-06	5.49364317980031e-07	1.75569972141589e-11	2.33954183369328e-09
HEMGN	2.8135048685994	1.27142009789164	-1.54208477070776	148	185	74	44	0.5	0.237837837837838	1.20611969246428e-06	1.05083446961059e-06	6.01970628593435e-07	1.84008613094954e-11	2.43205530332086e-09
HIST1H2BJ	0.679713650673983	1.61070762978276	0.930993979108775	148	185	35	93	0.236486486486486	0.502702702702703	1.24059212958327e-06	9.05462732680961e-07	7.08923535514715e-07	1.86629291819757e-11	2.44680032025305e-09
MRPS17	1.18741224934767	0.404040358211164	-0.783371891136505	148	185	39	12	0.263513513513513	0.0648648648648649	1.24363949528788e-06	5.70817036472218e-07	1.14847517850026e-06	1.90464305690066e-11	2.47710257408273e-09
HBA1	0	0.768440649048049	0.768440649048049	148	185	0	25	0	0.135135135135135	8.96083962830223e-06	2.08985359620908e-07	3.53242139390241e-06	2.13601737315732e-11	2.73427042798571e-09
HBD	0	0.51104409512843	0.51104409512843	148	185	0	25	0	0.135135135135135	8.96083962830223e-06	2.08985359620908e-07	3.53242139390241e-06	2.13601737315732e-11	2.73427042798571e-09
C19orf40	0.884748458068424	1.54429781998623	0.659549361917804	148	185	69	134	0.466216216216216	0.724324324324324	2.80599589554546e-06	1.89417343339034e-06	4.08518242106501e-07	2.23532415725364e-11	2.8390363144119e-09
